Order ID,Order Date,Customer ID,Category,Sub-Category,Product,Region,Quantity,Unit Price,Discount,Sales,Profit
ORD00837,2025-01-21,CUST0747,Accessories,Keyboards,Keyboards Product 5,East,2,125.89,0.15,214.01,15.15
ORD00838,2025-11-30,CUST0546,Electronics,Phones,Phones Product 1,North,4,39.08,0.2,125.06,8.95
ORD00839,2025-06-14,CUST0071,Accessories,Bags,Bags Product 1,South,1,114.94,0.2,91.95,3.24
ORD00840,2025-10-27,CUST0115,Furniture,Desks,Desks Product 6,South,2,58.12,0.15,98.8,21.6
ORD00841,2025-04-25,CUST0368,Office Supplies,Storage,Storage Product 7,South,3,72.94,0.0,218.82,31.66
ORD00842,2025-11-06,CUST0137,Furniture,Desks,Desks Product 6,East,5,98.26,0.0,491.3,64.35
ORD00843,2025-08-17,CUST0128,Office Supplies,Paper,Paper Product 5,South,3,49.12,0.05,139.99,31.46
ORD00844,2025-03-16,CUST0784,Electronics,Phones,Phones Product 5,North,3,77.21,0.0,231.63,23.63
ORD00845,2025-02-23,CUST0172,Furniture,Chairs,Chairs Product 4,South,3,171.21,0.05,487.95,57.29
ORD00846,2025-02-18,CUST0763,Office Supplies,Paper,Paper Product 8,West,2,90.33,0.0,180.66,21.61
ORD00847,2025-11-04,CUST0301,Office Supplies,Binders,Binders Product 7,South,3,49.26,0.0,147.78,36.64
ORD00848,2025-08-31,CUST0440,Furniture,Chairs,Chairs Product 1,East,4,21.53,0.0,86.12,23.46
ORD00849,2025-07-20,CUST0613,Furniture,Tables,Tables Product 6,North,1,110.24,0.2,88.19,13.61
ORD00850,2025-03-25,CUST0530,Furniture,Desks,Desks Product 3,West,2,27.47,0.0,54.94,6.33
ORD00851,2025-05-02,CUST0208,Accessories,Bags,Bags Product 3,East,3,38.67,0.0,116.01,30.85
ORD00852,2025-11-14,CUST0125,Electronics,Laptops,Laptops Product 6,North,1,29.78,0.0,29.78,6.33
ORD00853,2025-02-24,CUST0679,Office Supplies,Storage,Storage Product 3,North,1,82.63,0.05,78.5,18.84
ORD00854,2025-06-20,CUST0558,Electronics,Laptops,Laptops Product 5,South,5,38.09,0.15,161.88,31.23
ORD00855,2025-09-19,CUST0056,Office Supplies,Paper,Paper Product 3,East,5,189.15,0.2,756.6,108.75
ORD00856,2025-07-29,CUST0008,Furniture,Desks,Desks Product 8,East,4,90.53,0.15,307.8,49.07
ORD00857,2025-12-01,CUST0785,Electronics,Phones,Phones Product 5,South,4,82.76,0.05,314.49,51.1
ORD00858,2025-01-25,CUST0046,Electronics,Laptops,Laptops Product 4,East,5,44.22,0.05,210.04,37.56
ORD00859,2025-09-16,CUST0740,Office Supplies,Binders,Binders Product 6,South,2,107.38,0.1,193.28,21.72
ORD00860,2025-12-24,CUST0055,Office Supplies,Storage,Storage Product 6,South,2,101.99,0.15,173.38,28.37
ORD00861,2025-08-23,CUST0274,Furniture,Chairs,Chairs Product 6,East,3,13.06,,39.18,7.9
ORD00862,2025-12-22,CUST0337,Accessories,Bags,Bags Product 2,North,1,88.54,0.05,84.11,8.7
ORD00863,2025-09-02,CUST0145,Accessories,Bags,Bags Product 5,North,3,63.32,0.1,170.96,11.05
ORD00864,2025-10-27,CUST0182,Furniture,Chairs,Chairs Product 7,East,4,78.38,0.0,313.52,64.13
ORD00865,2025-06-08,CUST0587,Accessories,Bags,Bags Product 5,North,5,46.43,0.15,197.33,25.94
ORD00866,2025-02-27,CUST0107,Furniture,Tables,Tables Product 7,East,2,91.49,0.15,155.53,31.48
ORD00867,2025-01-06,CUST0794,Office Supplies,Binders,Binders Product 6,West,3,52.04,0.0,156.12,19.04
ORD00868,2025-08-01,CUST0695,Furniture,Tables,Tables Product 6,South,5,76.11,0.15,323.47,53.55
ORD00869,2025-07-08,CUST0230,Office Supplies,Binders,Binders Product 7,South,2,76.8,0.0,153.6,30.05
ORD00870,2025-11-08,CUST0337,Furniture,Desks,Desks Product 7,North,5,114.64,0.0,573.2,112.81
ORD00871,2025-03-13,CUST0069,Accessories,Bags,Bags Product 1,North,4,53.92,0.15,183.33,27.8
ORD00872,2025-09-01,CUST0683,Office Supplies,Binders,Binders Product 5,North,5,173.49,0.0,867.45,225.66
ORD00873,2025-02-05,CUST0072,Furniture,Desks,Desks Product 4,West,1,27.43,0.1,24.69,4.01
ORD00874,2025-11-21,CUST0440,Accessories,Cables,Cables Product 3,West,5,90.36,0.1,406.62,85.17
ORD00875,2025-02-08,CUST0104,Accessories,Keyboards,Keyboards Product 1,West,4,77.62,0.15,263.91,63.83
ORD00876,2025-12-30,CUST0640,Electronics,Headphones,Headphones Product 7,West,4,41.81,0.0,167.24,43.11
ORD00877,2025-04-28,CUST0475,Accessories,Cables,Cables Product 8,North,5,77.91,0.0,389.55,52.63
ORD00878,2025-12-18,CUST0534,Office Supplies,Storage,Storage Product 1,West,5,48.59,0.2,194.36,29.65
ORD00879,2025-09-20,CUST0290,Electronics,Phones,Phones Product 6,East,2,52.43,0.15,89.13,19.78
ORD00880,2025-03-26,CUST0030,Electronics,Laptops,Laptops Product 7,South,1,38.71,0.2,30.97,6.92
ORD00881,2025-10-02,CUST0599,Furniture,Desks,Desks Product 4,South,2,82.04,0.1,147.67,12.34
ORD00882,2025-05-06,CUST0745,Electronics,Laptops,Laptops Product 7,South,1,134.12,0.15,114.0,21.82
ORD00883,2025-05-11,CUST0652,Office Supplies,Binders,Binders Product 7,North,5,16.49,0.0,82.45,18.9
ORD00884,2025-09-10,CUST0566,Accessories,Keyboards,Keyboards Product 6,East,2,80.64,0.0,161.28,14.11
ORD00885,2025-02-01,CUST0105,Furniture,Desks,Desks Product 7,East,5,188.17,0.2,752.68,92.58
ORD00886,2025-12-31,CUST0370,Electronics,Laptops,Laptops Product 7,West,4,62.1,0.15,211.14,43.25
ORD00887,2025-02-18,CUST0528,Electronics,Headphones,Headphones Product 5,East,2,16.99,0.1,30.58,5.51
ORD00888,2025-09-08,CUST0608,Accessories,Cables,Cables Product 6,East,4,50.81,0.05,193.08,36.4
ORD00889,2025-09-23,CUST0270,Office Supplies,Binders,Binders Product 7,West,2,84.76,0.15,144.09,7.93
ORD00890,2025-08-09,CUST0635,Office Supplies,Storage,Storage Product 2,South,1,43.37,0.1,39.03,6.23
ORD00891,2025-05-09,CUST0384,Furniture,Chairs,Chairs Product 6,North,2,47.14,0.1,84.85,19.02
ORD00892,2025-05-06,CUST0420,Electronics,Phones,Phones Product 5,West,2,89.16,0.1,160.49,16.79
ORD00893,2025-04-19,CUST0185,Furniture,Desks,Desks Product 1,West,5,252.32,0.1,1135.44,187.23
ORD00894,2025-12-09,CUST0266,Accessories,Keyboards,Keyboards Product 5,South,3,126.97,0.0,380.91,59.19
ORD00895,2025-06-18,CUST0566,Office Supplies,Binders,Binders Product 1,West,1,67.25,0.2,53.8,3.98
ORD00896,2025-06-05,CUST0035,Accessories,Keyboards,Keyboards Product 5,West,5,22.64,0.0,113.2,14.74
ORD00897,2025-07-07,CUST0456,Accessories,Cables,Cables Product 1,South,4,101.31,0.0,405.24,81.18
ORD00898,2025-06-21,CUST0572,Office Supplies,Storage,Storage Product 1,North,4,42.38,0.0,169.52,41.58
ORD00899,2025-08-21,CUST0062,Electronics,Laptops,Laptops Product 2,North,4,48.5,0.0,194.0,21.53
ORD00900,2025-03-16,CUST0249,Furniture,Tables,Tables Product 2,North,4,99.26,,357.34,39.74
ORD00901,2025-12-17,CUST0383,Furniture,Desks,Desks Product 2,East,4,22.74,0.0,90.96,12.02
ORD00902,2025-07-15,CUST0678,Accessories,Keyboards,Keyboards Product 5,North,1,127.3,0.05,120.93,20.69
ORD00903,2025-02-12,CUST0165,Office Supplies,Storage,Storage Product 7,East,2,289.25,0.05,549.57,43.82
ORD00904,2025-07-23,CUST0508,Electronics,Headphones,Headphones Product 2,East,1,43.96,0.05,41.76,10.18
ORD00905,2025-02-18,CUST0442,Office Supplies,Paper,Paper Product 3,East,4,124.18,0.0,496.72,92.29
ORD00906,2025-03-30,CUST0235,Furniture,Tables,Tables Product 5,South,3,40.88,0.1,110.38,25.25
ORD00907,2025-09-30,CUST0400,Office Supplies,Paper,Paper Product 7,East,1,85.49,0.05,81.22,8.23
ORD00908,2025-11-08,CUST0248,Accessories,Cables,Cables Product 5,North,5,45.26,0.2,181.04,14.4
ORD00909,2025-07-21,CUST0772,Electronics,Laptops,Laptops Product 7,North,2,36.45,0.0,72.9,15.39
ORD00910,2025-06-22,CUST0212,Office Supplies,Binders,Binders Product 2,North,3,49.3,0.15,125.71,6.28
ORD00911,2025-05-15,CUST0405,Office Supplies,Storage,Storage Product 4,West,3,81.71,0.0,245.13,41.95
ORD00912,2025-06-03,CUST0534,Electronics,Phones,Phones Product 3,South,3,50.66,0.05,144.38,11.92
ORD00913,2025-02-26,CUST0179,Accessories,Bags,Bags Product 2,North,1,17.66,0.0,17.66,3.87
ORD00914,2025-05-22,CUST0038,Accessories,Bags,Bags Product 6,East,2,29.34,0.15,49.88,5.97
ORD00915,2025-12-20,CUST0668,Furniture,Desks,Desks Product 2,North,1,36.56,0.1,32.9,4.08
ORD00916,2025-08-16,CUST0534,Office Supplies,Storage,Storage Product 6,South,3,82.42,0.15,210.17,23.08
ORD00917,2025-05-18,CUST0386,Office Supplies,Paper,Paper Product 6,East,3,116.27,0.05,331.37,29.54
ORD00918,2025-12-08,CUST0652,Accessories,Cables,Cables Product 1,West,5,100.16,0.0,500.8,98.22
ORD00919,2025-06-16,CUST0493,Furniture,Desks,Desks Product 6,West,3,82.58,0.0,247.74,44.53
ORD00920,2025-12-02,CUST0009,Accessories,Cables,Cables Product 2,East,4,223.98,0.1,806.33,157.76
ORD00921,2025-01-22,CUST0563,Office Supplies,Paper,Paper Product 8,South,4,43.54,0.15,148.04,28.31
ORD00922,2025-02-08,CUST0696,Accessories,Cables,Cables Product 7,North,5,58.37,0.15,248.07,52.15
ORD00923,2025-12-04,CUST0208,Office Supplies,Paper,Paper Product 1,South,3,51.8,0.0,155.4,26.6
ORD00924,2025-09-28,CUST0176,Electronics,Headphones,Headphones Product 7,South,5,61.36,0.15,260.78,25.92
ORD00925,2025-01-03,CUST0373,Furniture,Tables,Tables Product 4,West,4,48.76,0.2,156.03,21.18
ORD00926,2025-02-24,CUST0436,Furniture,Tables,Tables Product 1,West,1,51.63,0.05,49.05,7.55
ORD00927,2025-01-11,CUST0190,Accessories,Bags,Bags Product 7,North,2,87.65,0.0,175.3,34.03
ORD00928,2025-10-30,CUST0266,Accessories,Keyboards,Keyboards Product 8,West,4,80.94,0.0,323.76,51.89
ORD00929,2025-03-24,CUST0060,Furniture,Tables,Tables Product 1,South,4,32.39,0.0,129.56,34.17
ORD00930,2025-08-27,CUST0286,Electronics,Laptops,Laptops Product 8,North,1,38.48,0.05,36.56,7.04
ORD00931,2025-03-12,CUST0753,Electronics,Headphones,Headphones Product 1,East,1,70.77,0.05,67.23,5.66
ORD00932,2025-09-07,CUST0054,Accessories,Cables,Cables Product 1,North,3,133.75,0.0,401.25,90.62
ORD00933,2025-08-10,CUST0044,Electronics,Phones,Phones Product 5,North,1,94.82,0.0,94.82,8.82
ORD00934,2025-04-09,CUST0668,Office Supplies,Binders,Binders Product 6,South,1,33.36,0.0,33.36,8.3
ORD00935,2025-12-24,CUST0493,Accessories,Keyboards,Keyboards Product 1,East,2,57.76,0.0,115.52,23.11
ORD00936,2025-06-22,CUST0309,Furniture,Tables,Tables Product 6,North,2,162.73,0.05,309.19,68.03
ORD00937,2025-01-01,CUST0142,Office Supplies,Storage,Storage Product 3,West,3,46.68,0.0,140.04,30.44
ORD00938,2025-02-07,CUST0230,Electronics,Laptops,Laptops Product 3,East,2,52.76,0.05,100.24,9.11
ORD00939,2025-04-07,CUST0523,Furniture,Desks,Desks Product 2,West,2,43.72,0.0,87.44,23.73
ORD00940,2025-06-19,CUST0512,Electronics,Laptops,Laptops Product 3,East,3,23.21,0.0,69.63,6.91
ORD00941,2025-10-10,CUST0613,Office Supplies,Binders,Binders Product 7,South,2,105.81,0.15,179.88,34.02
ORD00942,2025-07-20,CUST0361,Office Supplies,Paper,Paper Product 5,North,2,53.38,0.05,101.42,8.81
ORD00943,2025-12-06,CUST0158,Furniture,Chairs,Chairs Product 5,South,2,31.93,0.05,60.67,8.23
ORD00944,2025-01-04,CUST0559,Accessories,Keyboards,Keyboards Product 6,West,4,19.88,0.05,75.54,10.32
ORD00945,2025-05-24,CUST0421,Furniture,Tables,Tables Product 6,East,3,39.71,0.05,113.17,30.06
ORD00946,2025-05-22,CUST0649,Furniture,Desks,Desks Product 5,East,2,77.74,0.0,155.48,28.85
ORD00947,2025-09-23,CUST0625,Office Supplies,Paper,Paper Product 5,North,1,241.42,0.0,241.42,49.39
ORD00948,2025-02-08,CUST0333,Accessories,Bags,Bags Product 4,West,1,106.69,0.05,101.36,7.74
ORD00949,2025-06-17,CUST0248,Office Supplies,Paper,Paper Product 5,South,5,219.88,0.05,1044.43,174.59
ORD00950,2025-12-04,CUST0026,Electronics,Laptops,Laptops Product 2,West,1,30.45,0.0,30.45,4.2
ORD00951,2025-10-01,CUST0221,Office Supplies,Paper,Paper Product 2,East,3,63.98,0.05,182.34,21.34
ORD00952,2025-11-30,CUST0173,Office Supplies,Binders,Binders Product 3,East,4,28.52,0.05,108.38,16.95
ORD00953,2025-07-06,CUST0182,Electronics,Laptops,Laptops Product 4,South,3,11.19,0.05,31.89,4.14
ORD00954,2025-06-10,CUST0282,Furniture,Tables,Tables Product 1,North,5,14.41,0.15,61.24,5.37
ORD00955,2025-09-02,CUST0018,Office Supplies,Binders,Binders Product 2,South,5,195.94,0.05,930.72,181.97
ORD00956,2025-08-19,CUST0770,Electronics,Laptops,Laptops Product 3,East,4,81.61,0.0,326.44,87.33
ORD00957,2025-11-01,CUST0236,Electronics,Phones,Phones Product 8,East,1,38.07,0.05,36.17,5.02
ORD00958,2025-02-04,CUST0708,Accessories,Keyboards,Keyboards Product 4,North,4,295.86,0.05,1124.27,131.05
ORD00959,2025-09-15,CUST0126,Office Supplies,Paper,Paper Product 7,South,3,80.26,0.15,204.66,11.75
ORD00960,2025-10-27,CUST0021,Electronics,Laptops,Laptops Product 1,North,1,221.19,0.0,221.19,43.96
ORD00961,2025-03-18,CUST0313,Furniture,Desks,Desks Product 7,East,4,83.03,0.1,298.91,19.99
ORD00962,2025-10-12,CUST0404,Furniture,Desks,Desks Product 2,West,2,107.74,0.15,183.16,28.32
ORD00963,2025-11-22,CUST0758,Furniture,Tables,Tables Product 8,East,2,154.63,0.2,247.41,52.34
ORD00964,2025-06-08,CUST0772,Electronics,Laptops,Laptops Product 7,North,4,45.0,0.1,162.0,17.95
ORD00965,2025-07-10,CUST0062,Accessories,Cables,Cables Product 6,South,5,39.76,0.1,178.92,13.02
ORD00966,2025-01-16,CUST0761,Accessories,Bags,Bags Product 8,North,2,20.5,0.0,41.0,10.22
ORD00967,2025-07-04,CUST0513,Electronics,Headphones,Headphones Product 5,West,1,44.24,0.1,39.82,6.08
ORD00968,2025-05-17,CUST0148,Electronics,Laptops,Laptops Product 7,West,2,233.71,0.0,467.42,93.26
ORD00969,2025-05-28,CUST0676,Office Supplies,Binders,Binders Product 6,West,2,36.63,0.05,69.6,11.23
ORD00970,2025-07-12,CUST0698,Furniture,Chairs,Chairs Product 8,West,3,17.08,0.0,51.24,11.41
ORD00971,2025-06-14,CUST0336,Electronics,Headphones,Headphones Product 6,East,2,51.96,0.1,93.53,23.0
ORD00972,2025-05-24,CUST0347,Furniture,Desks,Desks Product 7,South,4,52.27,0.15,177.72,34.68
ORD00973,2025-04-30,CUST0453,Accessories,Cables,Cables Product 3,North,2,37.09,0.05,70.47,11.41
ORD00974,2025-08-17,CUST0346,Office Supplies,Storage,Storage Product 2,North,3,57.92,0.15,147.7,16.88
ORD00975,2025-09-14,CUST0258,Furniture,Tables,Tables Product 6,West,1,55.74,0.0,55.74,15.31
ORD00976,2025-10-27,CUST0370,Furniture,Tables,Tables Product 5,East,2,50.02,0.15,85.03,8.57
ORD00977,2025-08-29,CUST0416,Electronics,Headphones,Headphones Product 3,North,2,61.15,0.0,122.3,31.25
ORD00978,2025-12-26,CUST0255,Electronics,Headphones,Headphones Product 2,North,5,39.22,0.0,196.1,40.24
ORD00979,2025-10-05,CUST0432,Furniture,Tables,Tables Product 7,West,1,51.7,0.0,51.7,9.89
ORD00980,2025-02-13,CUST0579,Electronics,Laptops,Laptops Product 6,West,2,59.05,0.05,112.19,11.94
ORD00981,2025-08-25,CUST0421,Electronics,Laptops,Laptops Product 4,South,3,196.16,0.0,588.48,136.36
ORD00982,2025-02-13,CUST0702,Accessories,Cables,Cables Product 5,East,3,69.59,0.05,198.33,21.44
ORD00983,2025-07-12,CUST0730,Electronics,Phones,Phones Product 1,South,4,82.28,,279.75,16.37
ORD00984,2025-08-05,CUST0353,Electronics,Laptops,Laptops Product 3,North,2,125.89,0.0,251.78,40.85
ORD00985,2025-08-07,CUST0697,Office Supplies,Storage,Storage Product 7,North,3,55.72,0.05,158.8,20.7
ORD00986,2025-11-08,CUST0181,Office Supplies,Storage,Storage Product 1,North,3,87.03,0.15,221.93,45.51
ORD00987,2025-06-21,CUST0044,Electronics,Headphones,Headphones Product 3,West,3,32.42,0.1,87.53,9.98
ORD00988,2025-02-06,CUST0579,Furniture,Tables,Tables Product 7,East,2,41.95,0.1,75.51,11.28
ORD00989,2025-03-24,CUST0034,Electronics,Headphones,Headphones Product 5,South,5,167.48,0.1,753.66,81.64
ORD00990,2025-10-19,CUST0321,Accessories,Cables,Cables Product 1,East,2,21.08,0.2,33.73,6.86
ORD00991,2025-07-27,CUST0208,Accessories,Keyboards,Keyboards Product 4,South,4,133.48,0.0,533.92,127.11
ORD00992,2025-10-17,CUST0588,Electronics,Phones,Phones Product 1,West,2,57.96,0.05,110.12,26.56
ORD00993,2025-04-03,CUST0291,Office Supplies,Storage,Storage Product 3,East,5,43.51,0.0,217.55,60.53
ORD00994,2025-08-28,CUST0354,Office Supplies,Paper,Paper Product 3,South,5,70.51,0.15,299.67,13.47
ORD00995,2025-08-03,CUST0426,Electronics,Phones,Phones Product 8,West,2,77.21,0.0,154.42,30.24
ORD00996,2025-11-21,CUST0460,Accessories,Bags,Bags Product 7,West,1,90.42,0.0,90.42,17.88
ORD00997,2025-03-07,CUST0509,Electronics,Laptops,Laptops Product 6,West,4,60.69,0.0,242.76,42.21
ORD00998,2025-05-11,CUST0036,Office Supplies,Storage,Storage Product 8,North,2,53.37,0.2,85.39,10.22
ORD00999,2025-12-31,CUST0186,Electronics,Phones,Phones Product 1,South,1,75.63,0.0,75.63,13.81
ORD01000,2025-07-05,CUST0138,Furniture,Tables,Tables Product 4,North,5,31.41,0.0,157.05,26.66
ORD01001,2025-07-04,CUST0124,Accessories,Cables,Cables Product 8,East,1,39.27,0.15,33.38,3.07
ORD01002,2025-01-16,CUST0577,Office Supplies,Storage,Storage Product 8,South,2,46.82,0.0,93.64,17.97
ORD01003,2025-03-29,CUST0111,Furniture,Desks,Desks Product 4,South,2,22.68,0.0,45.36,5.08
ORD01004,2025-06-22,CUST0282,Accessories,Keyboards,Keyboards Product 1,North,1,59.95,0.0,59.95,10.22
ORD01005,2025-06-09,CUST0498,Office Supplies,Storage,Storage Product 5,West,3,122.05,0.05,347.84,58.38
ORD01006,2025-05-11,CUST0347,Accessories,Bags,Bags Product 2,East,4,45.48,0.1,163.73,28.86
ORD01007,2025-10-04,CUST0758,Electronics,Phones,Phones Product 5,East,5,31.45,0.2,125.8,24.42
ORD01008,2025-01-12,CUST0773,Office Supplies,Paper,Paper Product 7,West,1,206.23,0.0,206.23,16.64
ORD01009,2025-04-03,CUST0789,Furniture,Tables,Tables Product 8,West,4,158.53,0.05,602.41,137.45
ORD01010,2025-07-20,CUST0014,Furniture,Desks,Desks Product 7,North,2,50.88,0.0,101.76,16.16
ORD01011,2025-02-28,CUST0088,Accessories,Bags,Bags Product 2,East,2,108.36,0.0,216.72,54.87
ORD01012,2025-03-02,CUST0090,Electronics,Laptops,Laptops Product 2,West,1,135.03,0.0,135.03,24.56
ORD01013,2025-05-31,CUST0466,Office Supplies,Paper,Paper Product 7,South,2,156.19,0.0,312.38,41.67
ORD01014,2025-12-28,CUST0513,Furniture,Chairs,Chairs Product 5,East,1,39.18,0.0,39.18,10.26
ORD01015,2025-09-13,CUST0519,Furniture,Chairs,Chairs Product 5,North,2,50.42,0.0,100.84,25.83
ORD01016,2025-01-20,CUST0309,Accessories,Cables,Cables Product 6,North,2,325.64,0.1,586.15,125.31
ORD01017,2025-03-17,CUST0013,Office Supplies,Storage,Storage Product 1,South,3,34.22,0.1,92.39,6.93
ORD01018,2025-08-18,CUST0535,Electronics,Headphones,Headphones Product 5,East,5,39.25,0.1,176.62,44.66
ORD01019,2025-05-18,CUST0201,Furniture,Tables,Tables Product 4,South,5,36.63,0.2,146.52,27.49
ORD01020,2025-09-20,CUST0572,Furniture,Desks,Desks Product 7,West,5,65.15,0.15,276.89,25.89
ORD01021,2025-03-12,CUST0511,Accessories,Cables,Cables Product 5,South,1,154.75,0.0,154.75,22.31
ORD01022,2025-08-25,CUST0029,Furniture,Tables,Tables Product 1,South,4,64.72,0.05,245.94,60.46
ORD01023,2025-11-21,CUST0255,Office Supplies,Binders,Binders Product 3,North,1,17.24,0.15,14.65,1.28
ORD01024,2025-10-10,CUST0047,Accessories,Keyboards,Keyboards Product 2,West,5,120.59,0.05,572.8,90.34
ORD01025,2025-06-16,CUST0397,Accessories,Keyboards,Keyboards Product 6,East,2,77.05,0.0,154.1,16.12
ORD01026,2025-05-05,CUST0367,Office Supplies,Storage,Storage Product 8,South,2,167.57,0.2,268.11,14.61
ORD01027,2025-07-14,CUST0495,Furniture,Chairs,Chairs Product 7,West,3,21.91,0.0,65.73,7.29
ORD01028,2025-05-29,CUST0672,Furniture,Chairs,Chairs Product 5,East,4,59.16,0.15,201.14,38.31
ORD01029,2025-05-24,CUST0259,Furniture,Tables,Tables Product 4,North,5,55.59,0.05,264.05,24.65
ORD01030,2025-08-31,CUST0645,Furniture,Chairs,Chairs Product 5,East,1,54.18,0.1,48.76,8.32
ORD01031,2025-10-18,CUST0733,Accessories,Keyboards,Keyboards Product 5,North,2,129.09,0.2,206.54,6.81
ORD01032,2025-10-06,CUST0007,Accessories,Cables,Cables Product 8,North,2,158.68,0.0,317.36,29.24
ORD01033,2025-08-11,CUST0149,Furniture,Chairs,Chairs Product 1,South,2,82.95,0.05,157.6,32.45
ORD01034,2025-05-13,CUST0639,Furniture,Chairs,Chairs Product 3,West,4,47.57,0.05,180.77,15.15
ORD01035,2025-03-30,CUST0767,Furniture,Tables,Tables Product 6,East,5,100.6,0.05,477.85,119.21
ORD01036,2025-04-08,CUST0314,Furniture,Desks,Desks Product 1,South,4,31.34,0.05,119.09,27.56
ORD01037,2025-06-19,CUST0664,Electronics,Phones,Phones Product 4,North,5,25.18,0.05,119.61,17.29
ORD01038,2025-07-31,CUST0493,Office Supplies,Paper,Paper Product 3,North,2,29.87,0.0,59.74,9.37
ORD01039,2025-07-04,CUST0193,Office Supplies,Binders,Binders Product 7,South,1,123.68,0.1,111.31,23.0
ORD01040,2025-03-14,CUST0444,Furniture,Desks,Desks Product 5,West,2,77.88,0.05,147.97,28.69
ORD01041,2025-07-22,CUST0237,Accessories,Bags,Bags Product 4,West,1,75.21,0.05,71.45,14.31
ORD01042,2025-09-06,CUST0340,Furniture,Chairs,Chairs Product 7,West,5,48.96,0.05,232.56,59.89
ORD01043,2025-04-15,CUST0318,Accessories,Bags,Bags Product 2,West,4,30.61,0.0,122.44,22.08
ORD01044,2025-12-25,CUST0749,Office Supplies,Binders,Binders Product 3,South,1,20.5,0.2,16.4,2.65
ORD01045,2025-07-29,CUST0581,Furniture,Chairs,Chairs Product 5,North,4,46.43,0.0,185.72,46.85
ORD01046,2025-04-09,CUST0321,Office Supplies,Storage,Storage Product 8,North,3,10.39,0.0,31.17,8.56
ORD01047,2025-08-21,CUST0408,Furniture,Chairs,Chairs Product 8,North,2,33.38,0.15,56.75,10.38
ORD01048,2025-01-29,CUST0334,Office Supplies,Paper,Paper Product 5,North,2,39.74,0.0,79.48,9.88
ORD01049,2025-12-30,CUST0264,Furniture,Desks,Desks Product 2,North,2,22.49,0.1,40.48,5.53
ORD01050,2025-05-02,CUST0174,Furniture,Desks,Desks Product 7,West,2,29.78,0.0,59.56,6.1
ORD01051,2025-04-29,CUST0557,Furniture,Chairs,Chairs Product 1,South,1,43.65,0.0,43.65,8.01
ORD01052,2025-02-15,CUST0280,Office Supplies,Storage,Storage Product 2,North,3,36.22,0.05,103.23,16.01
ORD01053,2025-01-10,CUST0773,Furniture,Tables,Tables Product 1,West,5,48.26,0.1,217.17,16.67
ORD01054,2025-11-20,CUST0341,Office Supplies,Binders,Binders Product 6,South,2,36.29,0.2,58.06,12.86
ORD01055,2025-08-18,CUST0606,Accessories,Cables,Cables Product 2,North,3,161.65,0.0,484.95,44.98
ORD01056,2025-07-10,CUST0758,Electronics,Laptops,Laptops Product 4,South,1,124.16,0.0,124.16,24.88
ORD01057,2025-09-11,CUST0214,Accessories,Cables,Cables Product 6,West,4,24.77,0.05,94.13,21.74
ORD01058,2025-07-29,CUST0533,Accessories,Keyboards,Keyboards Product 4,East,5,31.42,0.1,141.39,24.82
ORD01059,2025-11-20,CUST0562,Electronics,Headphones,Headphones Product 5,East,5,84.88,,381.96,42.42
